Character,Weapon,Solo Win Rate,Solo Pick Rate,Solo Player Kill,Solo Average Rank,Solo MMR Efficiency,Duo Win Rate,Duo Pick Rate,Duo Player Kill,Duo Average Rank,Duo MMR Efficiency,Squad Win Rate,Squad Pick Rate,Squad Player Kill,Squad Average Rank,Squad MMR Efficiency
Magnus,Hammer,3.4%,1.4%,0.9,8.7,12.7%,1.7%,0.9,4.4,19.3%,3.0%,0.8,3.4
Nadine,Bow,10.0%,2.6%,1.1,9.2,15.4%,1.9%,1.2,4.8,19.5%,1.9%,1.2,3.5
Nadine,Crossbow,5.3%,0.9%,0.9,9.8,13.6%,0.6%,1.2,5.1,14.3%,0.3%,1.2,3.7
Rozzi,Pistol,5.3%,4.4%,1.0,10.4,12.4%,6.8%,1.4,5.0,18.1%,3.4%,1.2,3.5
Shoichi,Dagger,2.7%,7.9%,1.2,9.6,11.2%,3.8%,1.3,4.9,17.0%,2.5%,1.3,3.5
Silvia,Pistol,6.9%,2.6%,1.1,9.5,11.5%,1.4%,0.8,4.8,12.7%,2.5%,0.6,3.7
Sissela,Shuriken,6.2%,2.4%,1.1,10.1,10.5%,2.1%,1.0,5.3,15.9%,4.2%,0.9,3.7
Sissela,Throw,8.1%,1.1%,1.3,9.4,5.8%,0.4%,0.8,5.4,22.9%,1.4%,1.4,3.4
Xiukai,Spear,9.9%,3.9%,0.9,8.8,11.1%,1.8%,0.8,5.1,18.6%,1.9%,0.7,3.5
Xiukai,Dagger,12.6%,2.0%,0.9,8.8,17.1%,0.9%,0.9,4.8,22.3%,0.9%,1.1,3.2
Yuki,Two-Handed Sword,5.8%,6.1%,0.9,9.3,11.5%,8.7%,0.8,5.0,17.7%,5.4%,0.9,3.5
Yuki,Dual Sword,2.9%,0.6%,0.9,9.2,13.1%,3.3%,1.1,4.7,18.6%,6.0%,1.2,3.4
Zahir,Throw,10.7%,0.8%,1.3,9.1,17.2%,0.9%,1.1,4.6,26.8%,0.3%,0.8,3.5
Zahir,Shuriken,5.5%,0.8%,1.1,9.7,10.4%,1.2%,1.0,5.0,17.1%,0.8%,0.9,3.8
All Melee,,6.1%,61.3%,1.0,8.9,13.1%,60.1%,1.1,4.8,18.4%,57.6%,1.1,3.4
All Ranged,,7.2%,38.7%,1.1,9.6,13.4%,39.9%,1.1,4.9,17.6%,42.4%,1.0,3.5
