Character,Weapon Type,Weapon,Solo Win Rate,Solo Pick Rate,Duo Win Rate,Duo Pick Rate,Squad Win Rate,Squad Pick Rate
Chiara,Rapier,Mistilteinn,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Chiara,Rapier,Volticletto,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Chiara,Rapier,Meteor Claymore,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Chiara,Rapier,Joyeuse,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Emma,Shuriken,Cards of Tyranny,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Emma,Shuriken,Mystic Jade Charm,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Emma,Shuriken,Fuhma Shuriken,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Emma,Shuriken,Frost Venom Dart,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Emma,Shuriken,Azure Dagger,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Emma,Shuriken,Flechette,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Emma,Shuriken,Wind and Fire Wheels,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Emma,Shuriken,Death Rune,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Emma,Shuriken,Sudarsana,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Emma,Shuriken,Petal Torrent,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Rapier,Durendal Mk2,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Rapier,Mistilteinn,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Rapier,Volticletto,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Rapier,Meteor Claymore,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Rapier,Joyeuse,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Spear,Gentian Silver Gun,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Spear,Eighteen Foot Spear,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Spear,Cosmic Bident,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Spear,Lance of Poseidon,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Spear,Blazing Lance,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Spear,Fangtian Huaji,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Spear,Dragon Guandao,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Spear,Spear of Longinus,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Two Handed Sword,Thuận Thiên,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Two Handed Sword,Arondight,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Two Handed Sword,Excalibur,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Two Handed Sword,Plasma Sword,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Two Handed Sword,Laevateinn,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Two Handed Sword,Monohoshizao,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Two Handed Sword,Hovud,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Fiora,Two Handed Sword,Dáinsleif,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hart,Guitar,Bohemian,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hart,Guitar,Stairway to Heaven,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hart,Guitar,Purple Haze,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hart,Guitar,Satisfaction,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hart,Guitar,Wonderful Tonight,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hart,Guitar,The Wall,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hart,Guitar,Teen Spirit,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Bow,Ancient Bolt,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Bow,Golden-Ratio Bow,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Bow,Twinbow,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Bow,Elemental Bow,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Bow,Failnaught,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Shuriken,Cards of Tyranny,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Shuriken,Mystic Jade Charm,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Shuriken,Fuhma Shuriken,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Shuriken,Frost Venom Dart,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Shuriken,Azure Dagger,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Shuriken,Flechette,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Shuriken,Wind and Fire Wheels,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Shuriken,Death Rune,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Shuriken,Sudarsana,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyejin,Shuriken,Petal Torrent,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyunwoo,Tonfa,Tactical Tonfa,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyunwoo,Tonfa,Mai Sok,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyunwoo,Tonfa,Plasma Tonfa,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyunwoo,Glove,One Inch Punch,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyunwoo,Glove,Divine Fist,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyunwoo,Glove,Bloodwing Knuckles,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyunwoo,Glove,Frost Petal Hand,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyunwoo,Glove,Buddha's Palm,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyunwoo,Glove,Brasil Gauntlet,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyunwoo,Glove,White Claw Punch,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Hyunwoo,Glove,Imperial Silk Gloves,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Isol,Assault Rifle,AK-12,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Isol,Assault Rifle,XCR,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Isol,Assault Rifle,Type 95,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Isol,Assault Rifle,Agni,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Isol,Pistol,Devil's Marksman,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Isol,Pistol,Elegance,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Isol,Pistol,Electron Blaster,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Isol,Pistol,Magnum-Boa,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Isol,Pistol,Kelte,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Axe,Beam Axe,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Axe,Santa Muerte,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Axe,Scythe,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Axe,Parashu,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Axe,Harpe,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Two Handed Sword,Thuận Thiên,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Two Handed Sword,Arondight,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Two Handed Sword,Excalibur,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Two Handed Sword,Plasma Sword,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Two Handed Sword,Laevateinn,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Two Handed Sword,Monohoshizao,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Two Handed Sword,Hovud,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Two Handed Sword,Dáinsleif,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Dual Sword,Divine Dual Swords,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Dual Sword,Starsteel Twin Swords,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Dual Sword,Dioscuri,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Dual Sword,Lloigor & Zahr,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Dagger,Carnwennan,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Dagger,Mount Slicer,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Dagger,Vibroblade,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Dagger,Damascus Steel Thorn,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Jackie,Dagger,Fragarach,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Lenox,Whip,Thunder Whip,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Lenox,Whip,Gleipnir,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Lenox,Whip,Plasma Whip,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Lenox,Whip,Bloody Nine Tails,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Li Dailin,Glove,One Inch Punch,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Li Dailin,Glove,Divine Fist,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Li Dailin,Glove,Bloodwing Knuckles,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Li Dailin,Glove,Frost Petal Hand,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Li Dailin,Glove,Buddha's Palm,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Li Dailin,Glove,Brasil Gauntlet,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Li Dailin,Glove,White Claw Punch,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Li Dailin,Glove,Imperial Silk Gloves,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Li Dailin,Nunchaku,The Smiting Dragon,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Li Dailin,Nunchaku,Vibro Nunchaku,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Li Dailin,Nunchaku,Cerberus,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Magnus,Bat,Monkey King Bar,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Magnus,Bat,Statue of Soteria,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Magnus,Bat,Mallet,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Magnus,Bat,Spy Umbrella,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Magnus,Hammer,Magic Stick,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Magnus,Hammer,Monkey King Bar,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Magnus,Hammer,Fang Mace,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Magnus,Hammer,Hammer of Dagda,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Magnus,Hammer,Hammer of Thor,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Magnus,Hammer,Peacebringer,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Magnus,Hammer,Evening Star,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Nadine,Bow,Ancient Bolt,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Nadine,Bow,Golden-Ratio Bow,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Nadine,Bow,Twinbow,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Nadine,Bow,Elemental Bow,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Nadine,Bow,Failnaught,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Nadine,Crossbow,The Legend of The General,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Nadine,Crossbow,Ballista,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Nadine,Crossbow,Sniper Crossbow,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Nadine,Crossbow,The Golden Ghost,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Nadine,Crossbow,Sharanga,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Rozzi,Pistol,Devil's Marksman,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Rozzi,Pistol,Elegance,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Rozzi,Pistol,Electron Blaster,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Rozzi,Pistol,Magnum-Boa,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Rozzi,Pistol,Kelte,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Shoichi,Dagger,Carnwennan,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Shoichi,Dagger,Mount Slicer,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Shoichi,Dagger,Vibroblade,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Shoichi,Dagger,Damascus Steel Thorn,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Shoichi,Dagger,Fragarach,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Silvia,Pistol,Devil's Marksman,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Silvia,Pistol,Elegance,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Silvia,Pistol,Electron Blaster,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Silvia,Pistol,Magnum-Boa,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Silvia,Pistol,Kelte,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Shuriken,Cards of Tyranny,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Shuriken,Mystic Jade Charm,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Shuriken,Fuhma Shuriken,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Shuriken,Frost Venom Dart,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Shuriken,Azure Dagger,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Shuriken,Flechette,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Shuriken,Wind and Fire Wheels,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Shuriken,Death Rune,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Shuriken,Sudarsana,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Shuriken,Petal Torrent,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Throw,Smoke Bomb,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Throw,Incendiary Bomb,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Throw,David's Sling,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Throw,Grenade of Antioch,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Sissela,Throw,Ruthenium Marble,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Xiukai,Spear,Gentian Silver Gun,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Xiukai,Spear,Eighteen Foot Spear,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Xiukai,Spear,Cosmic Bident,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Xiukai,Spear,Lance of Poseidon,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Xiukai,Spear,Blazing Lance,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Xiukai,Spear,Fangtian Huaji,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Xiukai,Spear,Dragon Guandao,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Xiukai,Spear,Spear of Longinus,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Xiukai,Dagger,Carnwennan,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Xiukai,Dagger,Mount Slicer,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Xiukai,Dagger,Vibroblade,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Xiukai,Dagger,Damascus Steel Thorn,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Xiukai,Dagger,Fragarach,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Yuki,Two Handed Sword,Thuận Thiên,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Yuki,Two Handed Sword,Arondight,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Yuki,Two Handed Sword,Excalibur,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Yuki,Two Handed Sword,Plasma Sword,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Yuki,Two Handed Sword,Laevateinn,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Yuki,Two Handed Sword,Monohoshizao,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Yuki,Two Handed Sword,Hovud,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Yuki,Two Handed Sword,Dáinsleif,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Yuki,Dual Swords,Divine Dual Swords,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Yuki,Dual Swords,Starsteel Twin Swords,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Yuki,Dual Swords,Dioscuri,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Yuki,Dual Swords,Lloigor & Zahr,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Throw,Smoke Bomb,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Throw,Incendiary Bomb,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Throw,David's Sling,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Throw,Grenade of Antioch,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Throw,Ruthenium Marble,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Shuriken,Cards of Tyranny,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Shuriken,Mystic Jade Charm,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Shuriken,Fuhma Shuriken,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Shuriken,Frost Venom Dart,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Shuriken,Azure Dagger,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Shuriken,Flechette,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Shuriken,Wind and Fire Wheels,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Shuriken,Death Rune,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Shuriken,Sudarsana,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Zahir,Shuriken,Petal Torrent,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
