Character,Weapon,Solo Win Rate,Solo Pick Rate,Solo Player Kill,Solo Average Rank,Solo MMR Efficiency,Duo Win Rate,Duo Pick Rate,Duo Player Kill,Duo Average Rank,Duo MMR Efficiency,Squad Win Rate,Squad Pick Rate,Squad Player Kill,Squad Average Rank,Squad MMR Efficiency
Luke,Bat,5.5%,6.7%,1.0,9.8,10.4%,6.6%,1.1,5.2,14.9%,5.4%,1.0,3.7
Magnus,Bat,4.0%,0.4%,0.8,8.1,8.4%,0.4%,0.8,4.9,17.7%,0.5%,0.8,3.5
Magnus,Hammer,4.6%,1.2%,0.8,8.8,11.2%,1.2%,0.8,5.0,13.7%,1.6%,0.7,3.7
Nadine,Bow,6.4%,2.0%,0.9,10.1,11.2%,2.1%,1.1,5.1,18.4%,2.3%,1.1,3.6
Nadine,Crossbow,7.3%,0.7%,0.9,9.7,13.5%,0.5%,1.2,5.1,16.5%,0.6%,1.1,3.7
Rozzi,Pistol,5.4%,5.4%,1.1,10.2,11.3%,6.0%,1.2,5.2,18.9%,5.0%,1.3,3.6
Shoichi,Dagger,3.7%,4.0%,1.0,9.7,10.7%,2.2%,1.1,5.2,16.9%,2.3%,1.2,3.6
Silvia,Pistol,5.4%,1.6%,1.0,9.5,12.1%,1.4%,0.9,5.1,17.4%,1.5%,0.9,3.5
Sissela,Shuriken,5.7%,1.8%,0.9,10.4,9.4%,1.6%,0.9,5.4,15.1%,2.2%,0.8,3.7
Sissela,Throw,4.3%,1.0%,0.9,10.0,10.4%,1.1%,0.9,5.3,20.6%,1.1%,1.0,3.5
Xiukai,Spear,7.4%,1.5%,0.7,8.6,12.1%,1.2%,0.7,5.1,19.4%,1.6%,0.8,3.6
Xiukai,Dagger,7.8%,0.4%,0.8,8.1,13.8%,0.7%,0.8,4.8,18.3%,0.7%,0.7,3.5
Yuki,Two-Handed Sword,5.3%,12.8%,0.9,9.8,11.1%,8.8%,0.9,5.1,15.4%,6.8%,0.9,3.6
Yuki,Dual Sword,3.3%,4.3%,0.8,9.7,10.2%,5.0%,0.9,5.1,15.6%,4.7%,1.0,3.6
Zahir,Throw,7.1%,0.7%,1.0,9.6,12.5%,0.7%,1.1,4.7,19.3%,0.9%,1.0,3.5
Zahir,Shuriken,7.4%,0.4%,1.2,9.2,15.1%,0.5%,1.2,4.8,17.0%,0.8%,1.0,3.6
