Character,Weapon,Solo Win Rate,Solo Pick Rate,Solo Player Kill,Solo Average Rank,Solo MMR Efficiency,Duo Win Rate,Duo Pick Rate,Duo Player Kill,Duo Average Rank,Duo MMR Efficiency,Squad Win Rate,Squad Pick Rate,Squad Player Kill,Squad Average Rank,Squad MMR Efficiency
Magnus,Hammer,9.2%,2.2%,1.0,8.0,13.3%,2.3%,1.1,4.8,18.7%,2.5%,1.0,3.5
Nadine,Bow,7.7%,1.3%,0.8,10.0,12.3%,1.4%,1.1,5.1,16.9%,1.6%,1.2,3.6
Nadine,Crossbow,5.7%,0.4%,0.9,9.6,8.9%,0.3%,1.0,5.2,13.4%,0.3%,1.0,3.7
Rio,Bow,4.0%,6.4%,0.8,10.6,10.3%,8.0%,1.1,5.2,16.9%,7.8%,1.3,3.6
Rozzi,Pistol,6.0%,5.2%,1.0,10.0,11.0%,4.6%,1.3,5.1,15.5%,3.5%,1.3,3.6
Shoichi,Dagger,3.2%,4.5%,0.9,10.2,9.0%,2.5%,1.0,5.2,14.5%,2.0%,1.1,3.6
Silvia,Pistol,4.6%,1.2%,0.9,9.4,10.0%,0.8%,0.8,4.9,16.3%,0.8%,0.9,3.6
Sissela,Shuriken,5.6%,2.3%,1.0,10.6,11.6%,2.3%,1.1,5.2,18.1%,2.7%,1.1,3.6
Sissela,Throw,3.7%,0.6%,0.9,10.1,10.4%,0.6%,1.0,5.1,16.5%,0.7%,1.0,3.6
Sua,Hammer,5.2%,5.7%,0.9,9.2,10.7%,6.8%,0.9,5.0,15.3%,6.1%,0.8,3.6
Xiukai,Spear,6.0%,0.9%,0.6,8.9,11.4%,0.7%,0.7,5.1,16.1%,1.0%,0.7,3.6
Xiukai,Dagger,8.4%,0.3%,0.7,7.7,14.9%,0.4%,0.9,4.9,16.4%,0.5%,0.7,3.6
Yuki,Two-Handed Sword,7.1%,6.0%,0.9,9.0,10.9%,4.2%,0.9,5.0,17.2%,4.1%,1.0,3.5
Yuki,Dual Sword,3.3%,1.7%,0.8,10.1,10.3%,2.8%,1.0,5.1,15.9%,2.5%,1.0,3.6
Zahir,Throw,5.4%,0.5%,0.9,10.1,9.7%,0.5%,0.9,5.2,16.1%,0.6%,0.9,3.6
Zahir,Shuriken,6.4%,0.5%,1.1,9.7,14.3%,0.7%,1.3,4.9,15.7%,0.6%,1.0,3.7
