Character,Weapon,Solo Win Rate,Solo Pick Rate,Solo Player Kill,Solo Average Rank,Solo MMR Efficiency,Duo Win Rate,Duo Pick Rate,Duo Player Kill,Duo Average Rank,Duo MMR Efficiency,Squad Win Rate,Squad Pick Rate,Squad Player Kill,Squad Average Rank,Squad MMR Efficiency
Jackie,Dagger,6.8%,1.8%,1.0,8.5,11.2%,0.8%,1.1,4.9,17.3%,0.7%,1.3,3.5
Lenox,Whip,4.7%,1.7%,1.0,9.6,11.5%,3.0%,0.9,5.1,16.8%,3.7%,0.8,3.6
Li Dailin,Glove,3.4%,3.7%,0.9,9.1,10.8%,3.7%,1.1,4.8,15.7%,3.2%,1.1,3.5
Li Dailin,Nunchaku,2.3%,0.8%,0.9,9.4,9.3%,1.3%,1.0,5.0,16.3%,1.5%,1.0,3.5
Luke,Bat,5.8%,7.6%,1.0,10.0,10.5%,7.3%,1.1,5.2,14.6%,5.2%,1.1,3.7
Magnus,Bat,3.8%,0.7%,0.9,8.4,10.7%,0.7%,0.9,4.8,18.5%,0.5%,0.9,3.5
Magnus,Hammer,4.2%,0.9%,0.8,8.9,10.7%,1.3%,0.8,4.9,15.7%,1.7%,0.8,3.6
Nadine,Bow,7.3%,2.3%,0.9,10.2,11.2%,2.2%,1.0,5.2,16.8%,2.8%,1.1,3.6
Nadine,Crossbow,7.7%,0.9%,1.0,9.7,10.7%,0.5%,1.1,5.1,16.5%,0.5%,1.1,3.6
Rozzi,Pistol,4.2%,4.8%,1.0,10.3,10.7%,5.1%,1.2,5.2,15.6%,4.5%,1.2,3.7
Shoichi,Dagger,3.4%,4.3%,1.1,10.0,10.6%,2.2%,1.1,5.1,16.2%,1.9%,1.3,3.6
Silvia,Pistol,4.7%,2.3%,1.0,9.2,10.6%,1.7%,0.9,5.0,17.1%,1.6%,0.9,3.5
Sissela,Shuriken,5.5%,1.9%,1.0,10.4,10.6%,1.7%,0.9,5.4,16.8%,2.0%,1.0,3.7
Sissela,Throw,3.9%,1.1%,1.0,10.2,10.6%,1.2%,0.9,5.2,19.2%,1.3%,1.0,3.5
Sua,Hammer,3.0%,2.2%,0.7,10.1,9.1%,3.0%,0.7,5.2,14.7%,3.0%,0.7,3.7
Xiukai,Spear,6.6%,0.7%,0.7,9.4,13.3%,1.0%,0.8,5.1,17.7%,1.3%,0.7,3.5
Xiukai,Dagger,11.4%,2.2%,0.9,7.9,15.3%,1.2%,0.9,4.7,20.9%,1.5%,0.9,3.4
Yuki,Two-Handed Sword,6.6%,10.4%,0.9,9.2,11.0%,7.7%,0.9,5.0,16.8%,6.1%,0.9,3.6
Yuki,Dual Sword,2.8%,1.3%,0.7,9.7,9.8%,2.9%,0.9,5.1,15.4%,2.7%,0.9,3.6
Zahir,Throw,5.8%,1.3%,1.0,9.9,12.3%,1.4%,1.0,5.0,17.7%,1.3%,1.0,3.5
Zahir,Shuriken,6.1%,0.6%,1.2,9.6,11.9%,0.9%,1.2,5.0,16.1%,0.9%,1.0,3.6
