Character,Weapon Type,Weapon,Solo Win Rate,Solo Pick Rate,Duo Win Rate,Duo Pick Rate,Squad Win Rate,Squad Pick Rate
Aya,Sniper Rifle,Polaris,1.6%,8.1%,4.7%,16.1%,13.4%,13.7%
Aya,Sniper Rifle,The Deadly Ray,11.3%,16.2%,28.9%,12.3%,37.2%,8.0%
Barbara,Bat,Statue of Soteria,2.2%,1.5%,6.3%,4.7%,12.5%,1.9%
Barbara,Bat,Mallet,6.6%,3.2%,4.6%,2.8%,13.7%,2.0%
Barbara,Bat,Spy Umbrella,10.5%,74.0%,15.8%,76.4%,20.3%,81.6%
Barbara,Bat,Monkey King Bar,24.5%,2.0%,40.6%,1.5%,45.0%,1.6%
Bernice,Sniper Rifle,Tac-50,6.0%,74.1%,13.5%,57.8%,19.0%,55.4%
Bernice,Sniper Rifle,Intervention,-9999900.0%,0.7%,18.0%,1.3%,16.7%,5.9%
Bernice,Sniper Rifle,NTW-20,-9999900.0%,0.1%,-9999900.0%,0.0%,-9999900.0%,0.2%
Bernice,Sniper Rifle,Polaris,3.0%,15.0%,10.8%,30.8%,17.1%,29.9%
Bernice,Sniper Rifle,The Deadly Ray,-9999900.0%,0.2%,-9999900.0%,0.2%,-9999900.0%,0.3%
Cathy,Dagger,Carnwennan,3.4%,17.4%,10.3%,12.4%,16.6%,17.6%
Cathy,Dagger,Mount Slicer,6.3%,1.0%,-9999900.0%,0.2%,-9999900.0%,0.3%
Cathy,Dagger,Vibroblade,2.1%,42.9%,7.1%,52.0%,14.5%,45.1%
Cathy,Dagger,Damascus Steel Thorn,8.3%,20.4%,15.7%,18.6%,21.2%,21.0%
Cathy,Dagger,Fragarach,32.5%,10.1%,38.8%,9.4%,51.6%,8.7%
Chiara,Rapier,Durendal Mk2,2.7%,11.9%,11.2%,7.3%,9.7%,4.2%
Chiara,Rapier,Mistilteinn,7.9%,31.5%,15.8%,45.2%,23.4%,50.5%
Chiara,Rapier,Volticletto,4.4%,37.1%,10.7%,28.4%,16.8%,26.6%
Chiara,Rapier,Meteor Claymore,13.3%,1.5%,-9999900.0%,0.5%,-9999900.0%,0.2%
Chiara,Rapier,Joyeuse,14.3%,4.9%,35.6%,2.6%,-9999900.0%,1.5%
Emma,Shuriken,Cards of Tyranny,2.5%,8.9%,10.4%,9.5%,12.7%,11.9%
Emma,Shuriken,Mystic Jade Charm,5.6%,3.2%,2.3%,3.5%,-9999900.0%,1.9%
Emma,Shuriken,Fuhma Shuriken,7.2%,46.6%,16.0%,44.1%,19.6%,30.3%
Emma,Shuriken,Frost Venom Dart,-9999900.0%,0.1%,-9999900.0%,0.1%,-9999900.0%,0.0%
Emma,Shuriken,Azure Dagger,-9999900.0%,0.6%,-9999900.0%,1.0%,-9999900.0%,2.0%
Emma,Shuriken,Flechette,11.5%,2.2%,-9999900.0%,0.6%,-9999900.0%,0.8%
Emma,Shuriken,Wind and Fire Wheels,4.8%,20.6%,8.1%,26.8%,15.9%,40.0%
Emma,Shuriken,Death Rune,15.2%,1.0%,-9999900.0%,0.4%,-9999900.0%,0.9%
Emma,Shuriken,Sudarsana,20.6%,1.4%,-9999900.0%,0.7%,-9999900.0%,1.0%
Emma,Shuriken,Petal Torrent,26.8%,0.9%,-9999900.0%,0.6%,-9999900.0%,0.3%
Fiora,Rapier,Durendal Mk2,5.1%,61.3%,9.4%,61.6%,14.7%,62.3%
Fiora,Rapier,Mistilteinn,-9999900.0%,0.5%,-9999900.0%,0.3%,-9999900.0%,1.0%
Fiora,Rapier,Volticletto,6.0%,13.5%,13.1%,13.4%,17.9%,13.3%
Fiora,Rapier,Meteor Claymore,23.2%,6.0%,35.5%,4.5%,41.9%,3.8%
Fiora,Rapier,Joyeuse,23.5%,10.1%,38.3%,11.5%,33.9%,11.2%
Fiora,Spear,Gentian Silver Gun,1.5%,44.4%,7.9%,33.9%,7.2%,47.7%
Fiora,Spear,Eighteen Foot Spear,1.2%,11.9%,6.8%,13.8%,-9999900.0%,8.3%
Fiora,Spear,Cosmic Bident,5.0%,5.8%,-9999900.0%,4.1%,-9999900.0%,2.0%
Fiora,Spear,Lance of Poseidon,-9999900.0%,0.4%,-9999900.0%,0.8%,-9999900.0%,1.7%
Fiora,Spear,Blazing Lance,18.1%,6.1%,-9999900.0%,5.0%,-9999900.0%,4.6%
Fiora,Spear,Fangtian Huaji,9.8%,3.0%,-9999900.0%,0.6%,-9999900.0%,0.3%
Fiora,Spear,Dragon Guandao,3.9%,11.1%,6.4%,24.6%,9.8%,17.4%
Fiora,Spear,Spear of Longinus,43.4%,8.3%,48.3%,9.4%,53.7%,11.7%
Fiora,Two Handed Sword,Thuận Thiên,0.6%,35.7%,4.1%,35.5%,5.1%,39.1%
Fiora,Two Handed Sword,Arondight,4.1%,7.2%,14.0%,8.2%,-9999900.0%,7.1%
Fiora,Two Handed Sword,Excalibur,9.9%,8.2%,8.2%,8.8%,-9999900.0%,8.2%
Fiora,Two Handed Sword,Plasma Sword,1.5%,2.8%,-9999900.0%,1.9%,-9999900.0%,1.1%
Fiora,Two Handed Sword,Laevateinn,18.8%,16.1%,17.9%,16.9%,24.5%,21.6%
Fiora,Two Handed Sword,Monohoshizao,11.2%,10.3%,20.5%,12.0%,-9999900.0%,5.1%
Fiora,Two Handed Sword,Hovud,2.8%,6.1%,-9999900.0%,4.5%,-9999900.0%,4.9%
Fiora,Two Handed Sword,Dáinsleif,46.0%,4.8%,-9999900.0%,3.0%,-9999900.0%,6.0%
Hart,Guitar,Bohemian,7.2%,3.2%,10.3%,6.5%,14.8%,7.5%
Hart,Guitar,Stairway to Heaven,4.2%,2.9%,11.9%,2.5%,17.9%,4.3%
Hart,Guitar,Purple Haze,1.3%,1.6%,8.7%,2.6%,15.4%,5.0%
Hart,Guitar,Satisfaction,3.3%,18.4%,7.1%,13.1%,11.2%,11.3%
Hart,Guitar,Wonderful Tonight,24.2%,10.4%,43.6%,8.8%,44.7%,7.3%
Hart,Guitar,The Wall,2.6%,50.3%,8.2%,53.9%,13.4%,44.5%
Hart,Guitar,Teen Spirit,2.7%,3.2%,14.1%,3.4%,17.6%,11.0%
Hyejin,Bow,Ancient Bolt,-9999900.0%,0.8%,-9999900.0%,0.7%,-9999900.0%,0.0%
Hyejin,Bow,Golden-Ratio Bow,0.4%,8.3%,7.6%,5.7%,11.9%,9.6%
Hyejin,Bow,Twinbow,3.4%,11.1%,3.5%,6.7%,13.8%,13.5%
Hyejin,Bow,Elemental Bow,4.8%,66.4%,13.1%,72.4%,19.1%,61.5%
Hyejin,Bow,Failnaught,-9999900.0%,0.2%,-9999900.0%,0.4%,-9999900.0%,0.4%
Hyejin,Shuriken,Cards of Tyranny,3.1%,17.1%,-9999900.0%,11.0%,-9999900.0%,5.9%
Hyejin,Shuriken,Mystic Jade Charm,1.8%,10.1%,31.8%,27.4%,37.0%,30.9%
Hyejin,Shuriken,Fuhma Shuriken,1.8%,10.1%,8.0%,24.2%,-9999900.0%,11.4%
Hyejin,Shuriken,Frost Venom Dart,-9999900.0%,3.5%,-9999900.0%,1.0%,-9999900.0%,2.5%
Hyejin,Shuriken,Azure Dagger,-9999900.0%,1.9%,-9999900.0%,3.2%,-9999900.0%,3.0%
Hyejin,Shuriken,Flechette,-9999900.0%,2.6%,-9999900.0%,0.6%,-9999900.0%,0.4%
Hyejin,Shuriken,Wind and Fire Wheels,-9999900.0%,3.9%,-9999900.0%,7.7%,8.3%,20.3%
Hyejin,Shuriken,Death Rune,-9999900.0%,0.5%,-9999900.0%,1.9%,-9999900.0%,4.2%
Hyejin,Shuriken,Sudarsana,-9999900.0%,3.4%,-9999900.0%,1.6%,-9999900.0%,4.2%
Hyejin,Shuriken,Petal Torrent,11.2%,34.6%,-9999900.0%,11.3%,-9999900.0%,8.9%
Hyunwoo,Tonfa,Tactical Tonfa,5.2%,34.6%,9.9%,22.6%,11.2%,20.0%
Hyunwoo,Tonfa,Mai Sok,7.3%,7.6%,13.7%,13.6%,19.1%,12.4%
Hyunwoo,Tonfa,Plasma Tonfa,5.4%,51.4%,12.9%,57.0%,18.3%,61.7%
Hyunwoo,Glove,One Inch Punch,4.6%,36.7%,11.8%,27.9%,16.3%,25.8%
Hyunwoo,Glove,Divine Fist,4.5%,8.5%,12.2%,7.3%,16.1%,4.7%
Hyunwoo,Glove,Bloodwing Knuckles,3.1%,11.7%,10.0%,24.5%,16.8%,22.8%
Hyunwoo,Glove,Frost Petal Hand,4.6%,2.4%,11.8%,4.1%,16.0%,4.5%
Hyunwoo,Glove,Buddha's Palm,4.6%,15.2%,11.1%,13.0%,17.8%,13.7%
Hyunwoo,Glove,Brasil Gauntlet,5.8%,7.1%,12.1%,9.0%,18.8%,14.1%
Hyunwoo,Glove,White Claw Punch,3.8%,3.5%,10.1%,1.8%,11.1%,2.3%
Hyunwoo,Glove,Imperial Silk Gloves,15.3%,5.2%,31.4%,3.5%,36.2%,3.3%
Isol,Assault Rifle,AK-12,4.2%,13.0%,12.6%,16.2%,17.7%,20.0%
Isol,Assault Rifle,XCR,18.7%,4.4%,-9999900.0%,1.1%,26.2%,2.5%
Isol,Assault Rifle,Type 95,1.4%,5.5%,12.9%,4.0%,10.3%,4.7%
Isol,Assault Rifle,Agni,10.3%,62.0%,17.3%,65.3%,18.8%,60.9%
Isol,Pistol,Devil's Marksman,5.5%,13.4%,12.5%,24.6%,14.7%,27.6%
Isol,Pistol,Elegance,8.3%,37.5%,11.6%,33.1%,19.7%,42.2%
Isol,Pistol,Electron Blaster,3.4%,24.1%,14.5%,9.5%,27.7%,13.2%
Isol,Pistol,Magnum-Boa,7.2%,16.0%,13.4%,22.9%,22.5%,8.1%
Isol,Pistol,Kelte,22.5%,3.3%,-9999900.0%,3.7%,-9999900.0%,1.6%
Jackie,Axe,Beam Axe,0.3%,27.6%,8.8%,27.6%,17.1%,16.0%
Jackie,Axe,Santa Muerte,4.4%,34.1%,12.1%,21.6%,12.7%,23.0%
Jackie,Axe,Scythe,2.6%,15.2%,7.0%,29.4%,17.6%,46.3%
Jackie,Axe,Parashu,2.9%,13.7%,4.4%,8.4%,-9999900.0%,2.3%
Jackie,Axe,Harpe,-9999900.0%,3.0%,-9999900.0%,4.8%,-9999900.0%,6.0%
Jackie,Two Handed Sword,Thuận Thiên,0.0%,6.8%,-9999900.0%,4.1%,18.9%,23.5%
Jackie,Two Handed Sword,Arondight,4.5%,8.5%,-9999900.0%,6.9%,-9999900.0%,16.8%
Jackie,Two Handed Sword,Excalibur,8.9%,8.7%,-9999900.0%,4.1%,-9999900.0%,3.1%
Jackie,Two Handed Sword,Plasma Sword,-9999900.0%,0.8%,-9999900.0%,3.4%,-9999900.0%,1.3%
Jackie,Two Handed Sword,Laevateinn,9.3%,4.2%,18.5%,10.7%,-9999900.0%,4.9%
Jackie,Two Handed Sword,Monohoshizao,3.1%,47.8%,10.8%,42.0%,6.5%,34.1%
Jackie,Two Handed Sword,Hovud,-9999900.0%,1.9%,-9999900.0%,3.9%,-9999900.0%,4.4%
Jackie,Two Handed Sword,Dáinsleif,46.3%,4.2%,-9999900.0%,2.8%,-9999900.0%,1.8%
Jackie,Dual Sword,Divine Dual Swords,5.1%,23.1%,6.8%,23.4%,15.0%,30.9%
Jackie,Dual Sword,Starsteel Twin Swords,17.1%,16.3%,28.8%,7.4%,28.9%,7.6%
Jackie,Dual Sword,Dioscuri,3.1%,48.7%,5.9%,44.4%,11.2%,33.3%
Jackie,Dual Sword,Lloigor & Zahr,4.2%,6.8%,15.8%,21.2%,21.5%,25.7%
Jackie,Dagger,Carnwennan,4.0%,42.2%,5.3%,35.7%,14.6%,44.0%
Jackie,Dagger,Mount Slicer,-9999900.0%,0.9%,-9999900.0%,1.0%,-9999900.0%,0.3%
Jackie,Dagger,Vibroblade,3.7%,27.6%,5.4%,29.7%,17.4%,35.4%
Jackie,Dagger,Damascus Steel Thorn,-9999900.0%,1.2%,-9999900.0%,1.9%,-9999900.0%,0.8%
Jackie,Dagger,Fragarach,20.8%,10.1%,26.4%,10.6%,-9999900.0%,8.8%
Lenox,Whip,Thunder Whip,-9999900.0%,0.6%,-9999900.0%,0.1%,-9999900.0%,0.6%
Lenox,Whip,Gleipnir,5.2%,85.3%,11.3%,86.4%,17.6%,87.4%
Lenox,Whip,Plasma Whip,0.0%,3.1%,7.5%,2.0%,9.7%,3.3%
Lenox,Whip,Bloody Nine Tails,40.5%,3.3%,56.9%,3.8%,61.2%,2.3%
Li Dailin,Glove,One Inch Punch,2.0%,4.4%,8.3%,4.0%,16.3%,5.7%
Li Dailin,Glove,Divine Fist,3.5%,40.2%,10.1%,27.9%,12.5%,24.7%
Li Dailin,Glove,Bloodwing Knuckles,1.4%,20.9%,7.3%,28.9%,16.7%,29.6%
Li Dailin,Glove,Frost Petal Hand,4.8%,6.9%,15.7%,11.3%,17.6%,13.6%
Li Dailin,Glove,Buddha's Palm,3.1%,3.9%,10.2%,4.4%,20.5%,3.6%
Li Dailin,Glove,Brasil Gauntlet,2.5%,0.4%,-9999900.0%,0.6%,-9999900.0%,0.9%
Li Dailin,Glove,White Claw Punch,3.6%,5.7%,8.0%,7.3%,22.8%,6.7%
Li Dailin,Glove,Imperial Silk Gloves,15.6%,10.7%,28.6%,10.0%,32.5%,9.1%
Li Dailin,Nunchaku,The Smiting Dragon,2.9%,39.5%,10.1%,44.8%,16.6%,51.5%
Li Dailin,Nunchaku,Vibro Nunchaku,3.1%,53.2%,11.5%,49.6%,16.0%,43.1%
Magnus,Bat,Statue of Soteria,1.3%,30.6%,5.9%,27.2%,16.5%,23.2%
Magnus,Bat,Mallet,3.0%,35.2%,6.2%,30.1%,15.1%,21.5%
Magnus,Bat,Spy Umbrella,0.0%,17.1%,9.0%,26.7%,17.5%,45.3%
Magnus,Bat,Monkey King Bar,27.4%,9.7%,-9999900.0%,6.4%,-9999900.0%,2.9%
Magnus,Hammer,Fang Mace,3.9%,29.0%,10.5%,45.4%,12.7%,38.3%
Magnus,Hammer,Hammer of Dagda,6.6%,29.7%,10.3%,20.9%,12.8%,18.6%
Magnus,Hammer,Hammer of Thor,1.0%,24.8%,13.4%,21.3%,14.7%,29.5%
Magnus,Hammer,Magic Stick,13.6%,4.1%,-9999900.0%,1.7%,-9999900.0%,2.8%
Magnus,Hammer,Evening Star,-9999900.0%,1.8%,-9999900.0%,0.6%,-9999900.0%,1.0%
Nadine,Bow,Ancient Bolt,5.2%,19.0%,10.0%,20.5%,15.8%,16.0%
Nadine,Bow,Golden-Ratio Bow,11.9%,1.5%,24.5%,9.4%,19.9%,24.4%
Nadine,Bow,Twinbow,6.0%,66.5%,10.9%,57.9%,16.0%,47.2%
Nadine,Bow,Elemental Bow,-9999900.0%,0.3%,-9999900.0%,0.5%,-9999900.0%,0.6%
Nadine,Bow,Failnaught,32.7%,3.6%,46.4%,4.2%,-9999900.0%,2.7%
Nadine,Crossbow,The Legend of The General,4.9%,17.2%,10.0%,26.5%,13.0%,19.6%
Nadine,Crossbow,Ballista,4.5%,25.4%,6.7%,22.7%,10.4%,29.3%
Nadine,Crossbow,Sniper Crossbow,12.6%,24.0%,9.4%,19.4%,18.6%,21.9%
Nadine,Crossbow,The Golden Ghost,1.9%,14.1%,9.1%,15.3%,13.8%,16.5%
Nadine,Crossbow,Sharanga,33.3%,5.2%,-9999900.0%,5.4%,-9999900.0%,3.8%
Rozzi,Pistol,Devil's Marksman,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.1%
Rozzi,Pistol,Elegance,1.5%,1.4%,-9999900.0%,0.5%,-9999900.0%,0.8%
Rozzi,Pistol,Electron Blaster,4.3%,54.3%,10.2%,52.4%,16.0%,48.5%
Rozzi,Pistol,Magnum-Boa,6.3%,28.6%,12.5%,33.1%,16.8%,37.4%
Rozzi,Pistol,Kelte,23.1%,2.5%,32.9%,2.9%,54.2%,3.2%
Shoichi,Dagger,Carnwennan,2.9%,2.0%,-9999900.0%,1.4%,4.4%,3.7%
Shoichi,Dagger,Mount Slicer,4.7%,84.6%,10.3%,84.4%,16.3%,82.9%
Shoichi,Dagger,Vibroblade,0.0%,1.1%,10.9%,2.4%,-9999900.0%,1.5%
Shoichi,Dagger,Damascus Steel Thorn,2.5%,0.9%,1.5%,2.9%,-9999900.0%,1.5%
Shoichi,Dagger,Fragarach,18.3%,1.4%,-9999900.0%,1.0%,-9999900.0%,1.6%
Silvia,Pistol,Devil's Marksman,2.5%,2.3%,8.0%,2.9%,9.3%,5.1%
Silvia,Pistol,Elegance,2.7%,3.2%,4.7%,6.1%,-9999900.0%,1.8%
Silvia,Pistol,Electron Blaster,2.2%,32.9%,13.4%,29.8%,14.7%,34.6%
Silvia,Pistol,Magnum-Boa,3.6%,40.3%,10.6%,42.7%,19.4%,38.5%
Silvia,Pistol,Kelte,20.9%,10.0%,37.7%,9.7%,52.2%,7.9%
Sissela,Shuriken,Cards of Tyranny,2.6%,9.4%,3.3%,13.2%,18.5%,5.0%
Sissela,Shuriken,Mystic Jade Charm,6.0%,4.5%,11.2%,10.7%,13.6%,6.2%
Sissela,Shuriken,Fuhma Shuriken,0.0%,1.4%,3.3%,3.3%,-9999900.0%,1.8%
Sissela,Shuriken,Frost Venom Dart,0.0%,5.6%,1.6%,3.3%,-9999900.0%,2.3%
Sissela,Shuriken,Azure Dagger,0.0%,1.7%,4.8%,2.3%,-9999900.0%,1.6%
Sissela,Shuriken,Flechette,6.4%,2.7%,-9999900.0%,1.0%,-9999900.0%,0.3%
Sissela,Shuriken,Wind and Fire Wheels,2.8%,34.7%,9.7%,37.7%,15.2%,63.7%
Sissela,Shuriken,Death Rune,6.5%,1.1%,-9999900.0%,1.4%,-9999900.0%,0.8%
Sissela,Shuriken,Sudarsana,22.2%,1.3%,-9999900.0%,1.2%,-9999900.0%,0.6%
Sissela,Shuriken,Petal Torrent,9.3%,22.5%,19.3%,12.4%,28.2%,8.5%
Sissela,Throw,Smoke Bomb,-9999900.0%,0.1%,-9999900.0%,0.3%,-9999900.0%,0.1%
Sissela,Throw,Incendiary Bomb,2.1%,28.8%,11.0%,39.0%,19.5%,38.2%
Sissela,Throw,David's Sling,4.3%,14.0%,7.1%,9.0%,10.6%,8.8%
Sissela,Throw,Grenade of Antioch,7.7%,15.0%,2.3%,4.6%,-9999900.0%,2.8%
Sissela,Throw,Ruthenium Marble,6.1%,23.3%,13.6%,32.9%,23.3%,35.9%
Xiukai,Spear,Gentian Silver Gun,2.2%,2.3%,16.3%,3.5%,-9999900.0%,2.4%
Xiukai,Spear,Eighteen Foot Spear,-9999900.0%,0.0%,-9999900.0%,0.1%,-9999900.0%,0.1%
Xiukai,Spear,Cosmic Bident,-9999900.0%,0.0%,-9999900.0%,0.1%,-9999900.0%,0.2%
Xiukai,Spear,Lance of Poseidon,5.5%,23.0%,11.4%,31.5%,18.1%,36.6%
Xiukai,Spear,Blazing Lance,-9999900.0%,0.1%,-9999900.0%,0.0%,-9999900.0%,0.1%
Xiukai,Spear,Fangtian Huaji,9.2%,54.1%,14.3%,40.7%,24.3%,37.2%
Xiukai,Spear,Dragon Guandao,6.8%,2.6%,6.4%,7.7%,23.8%,9.4%
Xiukai,Spear,Spear of Longinus,-9999900.0%,0.1%,-9999900.0%,0.2%,-9999900.0%,0.1%
Xiukai,Dagger,Carnwennan,5.0%,6.0%,-9999900.0%,1.2%,-9999900.0%,2.6%
Xiukai,Dagger,Mount Slicer,7.7%,74.5%,16.2%,76.9%,17.0%,66.1%
Xiukai,Dagger,Vibroblade,-9999900.0%,0.1%,-9999900.0%,1.8%,-9999900.0%,0.5%
Xiukai,Dagger,Damascus Steel Thorn,5.9%,5.1%,17.6%,7.6%,18.5%,15.5%
Xiukai,Dagger,Fragarach,-9999900.0%,0.5%,-9999900.0%,0.4%,-9999900.0%,0.0%
Yuki,Two Handed Sword,Thuận Thiên,1.5%,6.7%,7.5%,10.9%,12.0%,11.0%
Yuki,Two Handed Sword,Arondight,2.0%,51.3%,6.1%,44.4%,13.9%,49.7%
Yuki,Two Handed Sword,Excalibur,11.4%,1.5%,14.9%,1.6%,16.4%,1.9%
Yuki,Two Handed Sword,Plasma Sword,0.5%,5.1%,1.8%,4.4%,7.0%,4.5%
Yuki,Two Handed Sword,Laevateinn,18.5%,20.2%,27.9%,19.2%,39.2%,17.3%
Yuki,Two Handed Sword,Monohoshizao,5.2%,2.0%,6.6%,1.5%,-9999900.0%,0.9%
Yuki,Two Handed Sword,Hovud,6.2%,4.3%,11.0%,8.9%,20.2%,6.7%
Yuki,Two Handed Sword,Dáinsleif,29.6%,0.9%,38.3%,1.0%,-9999900.0%,1.1%
Yuki,Dual Swords,Divine Dual Swords,4.6%,12.7%,6.9%,7.2%,11.9%,7.7%
Yuki,Dual Swords,Starsteel Twin Swords,10.8%,8.8%,29.1%,4.3%,42.9%,3.6%
Yuki,Dual Swords,Dioscuri,1.6%,22.5%,7.1%,14.1%,10.4%,17.4%
Yuki,Dual Swords,Lloigor & Zahr,4.2%,49.8%,11.0%,70.7%,17.0%,67.5%
Zahir,Throw,Smoke Bomb,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Throw,Incendiary Bomb,-9999900.0%,0.5%,-9999900.0%,0.4%,-9999900.0%,0.4%
Zahir,Throw,David's Sling,-9999900.0%,0.1%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Throw,Grenade of Antioch,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Throw,Ruthenium Marble,9.9%,80.6%,13.6%,77.5%,20.9%,84.1%
Zahir,Shuriken,Cards of Tyranny,-9999900.0%,0.6%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Shuriken,Mystic Jade Charm,7.6%,43.9%,14.6%,37.1%,13.3%,38.5%
Zahir,Shuriken,Fuhma Shuriken,-9999900.0%,0.4%,-9999900.0%,0.2%,-9999900.0%,0.2%
Zahir,Shuriken,Frost Venom Dart,-9999900.0%,2.1%,-9999900.0%,0.5%,-9999900.0%,0.2%
Zahir,Shuriken,Azure Dagger,5.9%,16.7%,7.5%,25.6%,16.5%,25.9%
Zahir,Shuriken,Flechette,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Shuriken,Wind and Fire Wheels,0.6%,19.8%,7.3%,23.9%,16.8%,22.9%
Zahir,Shuriken,Death Rune,-9999900.0%,0.9%,-9999900.0%,0.9%,-9999900.0%,1.7%
Zahir,Shuriken,Sudarsana,-9999900.0%,1.4%,-9999900.0%,2.1%,-9999900.0%,1.5%
Zahir,Shuriken,Petal Torrent,-9999900.0%,4.7%,-9999900.0%,1.6%,-9999900.0%,1.7%
