Character,Weapon Type,Weapon,Solo Win Rate,Solo Pick Rate,Duo Win Rate,Duo Pick Rate,Squad Win Rate,Squad Pick Rate
Emma,Shuriken,Cards of Tyranny,4.1%,3.7%,8.3%,2.2%,8.1%,2.8%
Emma,Shuriken,Mystic Jade Charm,7.2%,9.3%,15.4%,11.9%,19.3%,15.5%
Emma,Shuriken,Fuhma Shuriken,9.9%,6.2%,12.1%,8.9%,17.9%,7.8%
Emma,Shuriken,Frost Venom Dart,-9999900.0%,0.1%,-9999900.0%,0.1%,-9999900.0%,0.1%
Emma,Shuriken,Azure Dagger,2.9%,1.5%,9.5%,3.9%,14.5%,4.1%
Emma,Shuriken,Flechette,3.6%,0.5%,-9999900.0%,0.5%,18.4%,1.3%
Emma,Shuriken,Wind and Fire Wheels,7.0%,64.6%,12.8%,59.6%,16.4%,56.6%
Emma,Shuriken,Death Rune,10.6%,0.4%,-9999900.0%,0.5%,-9999900.0%,0.6%
Emma,Shuriken,Sudarsana,26.2%,1.7%,42.3%,1.5%,44.1%,1.5%
Emma,Shuriken,Petal Torrent,14.7%,0.8%,27.7%,0.8%,50.0%,0.8%
Fiora,Rapier,Durendal Mk2,4.1%,56.9%,10.3%,53.2%,14.7%,52.4%
Fiora,Rapier,Mistilteinn,6.1%,0.5%,-9999900.0%,0.7%,17.3%,1.2%
Fiora,Rapier,Volticletto,4.9%,18.8%,11.1%,24.6%,16.2%,24.9%
Fiora,Rapier,Meteor Claymore,19.6%,2.1%,27.7%,1.4%,42.6%,1.4%
Fiora,Rapier,Joyeuse,21.9%,10.8%,34.7%,10.3%,34.4%,12.1%
Fiora,Spear,Gentian Silver Gun,1.7%,58.0%,5.2%,52.1%,10.8%,53.6%
Fiora,Spear,Eighteen Foot Spear,3.4%,6.3%,7.6%,13.2%,10.8%,13.8%
Fiora,Spear,Cosmic Bident,12.1%,6.9%,24.8%,4.6%,21.0%,3.8%
Fiora,Spear,Lance of Poseidon,-9999900.0%,0.4%,-9999900.0%,0.6%,-9999900.0%,0.4%
Fiora,Spear,Blazing Lance,12.8%,5.1%,26.9%,4.3%,30.0%,3.3%
Fiora,Spear,Fangtian Huaji,8.2%,2.3%,-9999900.0%,1.1%,-9999900.0%,1.0%
Fiora,Spear,Dragon Guandao,3.0%,1.7%,7.8%,2.5%,-9999900.0%,2.2%
Fiora,Spear,Spear of Longinus,33.1%,11.3%,47.1%,11.4%,54.1%,12.7%
Fiora,Two Handed Sword,Thuận Thiên,2.3%,19.7%,5.3%,22.6%,8.7%,29.5%
Fiora,Two Handed Sword,Arondight,6.3%,47.3%,7.4%,42.8%,12.5%,35.4%
Fiora,Two Handed Sword,Excalibur,4.1%,1.3%,-9999900.0%,1.0%,-9999900.0%,1.0%
Fiora,Two Handed Sword,Plasma Sword,1.3%,2.7%,1.9%,2.9%,-9999900.0%,2.8%
Fiora,Two Handed Sword,Laevateinn,14.1%,11.1%,24.4%,10.9%,39.7%,13.0%
Fiora,Two Handed Sword,Monohoshizao,5.6%,4.7%,12.6%,5.6%,22.1%,6.3%
Fiora,Two Handed Sword,Hovud,4.2%,2.9%,9.0%,3.6%,-9999900.0%,2.7%
Fiora,Two Handed Sword,Dáinsleif,36.3%,4.0%,46.2%,4.2%,-9999900.0%,3.4%
Hart,Guitar,Bohemian,2.6%,5.8%,12.9%,18.3%,17.1%,25.7%
Hart,Guitar,Stairway to Heaven,15.1%,2.2%,-9999900.0%,1.0%,12.5%,1.5%
Hart,Guitar,Purple Haze,6.2%,2.7%,13.0%,2.6%,18.9%,2.9%
Hart,Guitar,Satisfaction,5.0%,35.8%,11.0%,30.2%,17.3%,24.0%
Hart,Guitar,Wonderful Tonight,28.0%,4.8%,44.0%,3.2%,44.5%,3.0%
Hart,Guitar,The Wall,4.7%,35.9%,10.4%,30.6%,18.3%,30.2%
Hart,Guitar,Teen Spirit,4.7%,4.8%,13.8%,6.3%,17.8%,5.4%
Hyejin,Bow,Ancient bolt,-9999900.0%,0.3%,-9999900.0%,0.2%,-9999900.0%,0.3%
Hyejin,Bow,Golden-Ratio Bow,0.0%,1.0%,5.1%,3.2%,13.8%,3.0%
Hyejin,Bow,Twinbow,2.2%,4.5%,8.4%,7.5%,12.5%,8.4%
Hyejin,Bow,Elemental Bow,6.0%,79.7%,14.7%,73.7%,21.4%,73.6%
Hyejin,Bow,Failnaught,-9999900.0%,0.1%,-9999900.0%,0.3%,-9999900.0%,0.4%
Hyejin,Shuriken,Cards of Tyranny,0.0%,3.2%,-9999900.0%,3.5%,-9999900.0%,2.9%
Hyejin,Shuriken,Mystic Jade Charm,6.7%,22.3%,11.0%,17.9%,19.9%,22.4%
Hyejin,Shuriken,Fuhma Shuriken,3.9%,10.0%,17.4%,23.4%,20.9%,13.3%
Hyejin,Shuriken,Frost Venom Dart,-9999900.0%,2.5%,-9999900.0%,1.4%,-9999900.0%,1.5%
Hyejin,Shuriken,Azure Dagger,2.4%,4.7%,15.2%,7.2%,14.7%,8.0%
Hyejin,Shuriken,Flechette,-9999900.0%,0.7%,-9999900.0%,0.9%,-9999900.0%,3.2%
Hyejin,Shuriken,Wind and Fire Wheels,3.6%,26.1%,11.6%,28.5%,20.5%,30.6%
Hyejin,Shuriken,Death Rune,-9999900.0%,1.2%,-9999900.0%,0.3%,-9999900.0%,0.7%
Hyejin,Shuriken,Sudarsana,-9999900.0%,1.7%,-9999900.0%,1.3%,-9999900.0%,1.8%
Hyejin,Shuriken,Petal Torrent,9.5%,18.2%,23.8%,6.6%,30.9%,6.9%
Hyunwoo,Tonfa,Tactical Tonfa,5.1%,38.1%,12.1%,27.3%,17.0%,21.4%
Hyunwoo,Tonfa,Mai Sok,12.1%,12.4%,17.5%,11.0%,17.1%,13.7%
Hyunwoo,Tonfa,Plasma Tonfa,6.0%,42.3%,12.6%,55.7%,18.4%,58.6%
Hyunwoo,Glove,One Inch Punch,9.2%,28.3%,11.3%,21.6%,15.4%,20.6%
Hyunwoo,Glove,Divine Fist,10.8%,12.8%,12.6%,10.8%,16.0%,10.6%
Hyunwoo,Glove,Bloodwing Knuckles,4.8%,14.1%,11.9%,24.2%,16.2%,27.8%
Hyunwoo,Glove,Frost Petal Hand,4.1%,4.0%,11.6%,6.7%,14.5%,5.9%
Hyunwoo,Glove,Buddha's Palm,4.1%,5.2%,11.4%,6.8%,18.4%,6.2%
Hyunwoo,Glove,Brasil Gauntlet,10.8%,19.1%,14.1%,15.4%,17.6%,16.6%
Hyunwoo,Glove,White Claw Punch,0.0%,0.6%,6.3%,0.6%,-9999900.0%,0.5%
Hyunwoo,Glove,Imperial Silk Gloves,20.6%,6.2%,33.9%,3.4%,38.2%,2.8%
Isol,Assault Rifle,AK-12,5.0%,47.7%,12.2%,60.8%,16.5%,65.8%
Isol,Assault Rifle,XCR,13.0%,33.5%,17.5%,19.6%,22.3%,15.6%
Isol,Assault Rifle,Gatling Gun,4.6%,3.9%,9.3%,4.3%,16.7%,4.3%
Isol,Pistol,Devil's Marksman,6.2%,26.8%,12.7%,42.1%,17.6%,45.5%
Isol,Pistol,Elegance,9.2%,31.8%,10.6%,30.2%,19.9%,34.3%
Isol,Pistol,Electron Blaster,6.5%,24.3%,9.1%,14.3%,14.8%,5.8%
Isol,Pistol,Magnum-Boa,11.6%,8.7%,17.4%,3.5%,17.0%,4.4%
Isol,Pistol,Kelte,21.7%,2.0%,42.9%,2.8%,43.0%,2.0%
Jackie,Axe,Beam Axe,1.5%,7.4%,7.7%,10.2%,13.2%,11.0%
Jackie,Axe,Santa Muerte,6.1%,39.5%,9.3%,23.8%,17.4%,18.7%
Jackie,Axe,Scythe,2.1%,31.5%,12.7%,46.6%,19.6%,50.8%
Jackie,Axe,Parashu,3.5%,12.5%,9.5%,5.8%,16.9%,5.6%
Jackie,Axe,Harpe,3.1%,3.4%,15.6%,7.4%,23.6%,8.6%
Jackie,Two Handed Sword,Thuận Thiên,2.4%,14.2%,11.3%,13.8%,14.0%,12.5%
Jackie,Two Handed Sword,Arondight,5.5%,29.2%,8.8%,38.6%,13.0%,41.2%
Jackie,Two Handed Sword,Excalibur,11.3%,11.2%,-9999900.0%,3.9%,22.4%,8.4%
Jackie,Two Handed Sword,Plasma Sword,-9999900.0%,1.6%,-9999900.0%,1.2%,-9999900.0%,1.9%
Jackie,Two Handed Sword,Laevateinn,16.7%,8.8%,26.8%,7.3%,28.1%,8.3%
Jackie,Two Handed Sword,Monohoshizao,8.0%,18.4%,8.9%,16.0%,14.1%,12.3%
Jackie,Two Handed Sword,Hovud,-9999900.0%,1.0%,-9999900.0%,1.7%,-9999900.0%,2.2%
Jackie,Two Handed Sword,Dáinsleif,33.9%,5.2%,-9999900.0%,3.0%,-9999900.0%,2.3%
Jackie,Dual Sword,Divine Dual Swords,4.2%,25.2%,7.8%,24.5%,12.5%,19.3%
Jackie,Dual Sword,Starsteel Dual Swords,21.6%,12.9%,28.6%,7.9%,30.9%,9.0%
Jackie,Dual Sword,Dioscuri,3.1%,50.8%,6.2%,50.9%,12.7%,50.8%
Jackie,Dual Sword,Lloigor & Zahr,3.0%,6.0%,10.8%,12.5%,19.5%,17.4%
Jackie,Dagger,Carnwennan,6.6%,60.4%,9.2%,48.8%,12.3%,42.1%
Jackie,Dagger,Mount Slicer,2.2%,1.3%,10.6%,3.7%,17.9%,1.9%
Jackie,Dagger,Vibroblade,3.9%,20.4%,7.2%,30.6%,12.1%,40.6%
Jackie,Dagger,Fragarach,23.0%,12.6%,32.2%,10.6%,38.4%,10.9%
Lenox,Whip,Thunder Whip,-9999900.0%,0.1%,-9999900.0%,0.1%,-9999900.0%,0.1%
Lenox,Whip,Gleipnir,4.5%,85.6%,12.3%,84.2%,19.1%,83.9%
Lenox,Whip,Plasma Whip,0.0%,2.1%,5.0%,2.4%,12.2%,3.3%
Lenox,Whip,Bloody Nine Tails,29.7%,3.4%,45.7%,3.4%,53.6%,3.5%
Li Dailin,Glove,One Inch Punch,3.9%,6.0%,9.8%,8.0%,17.9%,7.9%
Li Dailin,Glove,Divine Fist,6.5%,14.7%,12.7%,11.4%,18.7%,8.9%
Li Dailin,Glove,Bloodwing Knuckles,2.9%,40.2%,9.1%,42.9%,14.4%,45.0%
Li Dailin,Glove,Frost Petal Hand,3.3%,6.3%,12.6%,7.9%,20.6%,9.3%
Li Dailin,Glove,Buddha's Palm,-9999900.0%,0.3%,-9999900.0%,0.3%,-9999900.0%,0.1%
Li Dailin,Glove,Brasil Gauntlet,2.4%,7.5%,7.3%,8.4%,14.4%,7.5%
Li Dailin,Glove,White Claw Punch,2.3%,4.8%,5.2%,4.7%,12.8%,5.7%
Li Dailin,Glove,Imperial Silk Gloves,13.7%,14.4%,26.2%,9.5%,37.7%,8.8%
Li Dailin,Nunchaku,The Smiting Dragon,7.1%,8.0%,15.5%,11.2%,19.9%,14.6%
Li Dailin,Nunchaku,Vibro Nunchaku,4.1%,86.3%,11.5%,81.8%,18.1%,79.5%
Magnus,Bat,Statue of Soteria,5.0%,66.0%,7.7%,59.5%,14.5%,55.2%
Magnus,Bat,Mallet,4.5%,10.6%,11.7%,14.8%,17.9%,13.1%
Magnus,Bat,Spy Umbrella,4.2%,6.8%,14.5%,10.3%,22.5%,16.8%
Magnus,Bat,Monkey King Bar,20.2%,11.1%,31.0%,4.6%,49.1%,4.1%
Magnus,Hammer,Fang Mace,4.9%,62.9%,12.6%,56.6%,17.5%,56.2%
Magnus,Hammer,Hammer of Dagda,8.4%,9.4%,9.9%,10.8%,16.5%,10.2%
Magnus,Hammer,Hammer of Thor,3.3%,9.1%,10.4%,15.4%,17.1%,17.4%
Magnus,Hammer,Evening Star,17.2%,4.6%,35.5%,3.8%,39.5%,4.2%
Magnus,Hammer,Magic Stick,11.6%,6.3%,20.8%,3.4%,32.1%,2.4%
Nadine,Bow,Ancient bolt,8.5%,50.2%,12.3%,46.4%,17.5%,36.4%
Nadine,Bow,Golden-Ratio Bow,8.7%,3.0%,13.9%,11.3%,21.9%,24.3%
Nadine,Bow,Twinbow,4.6%,31.8%,9.6%,27.9%,12.5%,25.5%
Nadine,Bow,Elemental Bow,-9999900.0%,0.2%,16.4%,0.9%,19.7%,1.3%
Nadine,Bow,Failnaught,35.8%,4.2%,48.1%,4.6%,58.4%,4.2%
Nadine,Crossbow,The Legend of The General,3.9%,9.9%,8.3%,15.2%,16.0%,12.3%
Nadine,Crossbow,Ballista,4.8%,10.3%,9.3%,7.9%,14.4%,8.7%
Nadine,Crossbow,Sniper Crossbow,6.2%,19.2%,8.8%,25.7%,16.9%,28.2%
Nadine,Crossbow,The Golden Ghost,6.1%,44.9%,11.0%,36.0%,13.6%,36.0%
Nadine,Crossbow,Sharanga,33.0%,5.2%,39.0%,4.1%,57.5%,4.8%
Rozzi,Pistol,Devil's Marksman,-9999900.0%,0.1%,-9999900.0%,0.1%,-9999900.0%,0.1%
Rozzi,Pistol,Elegance,2.9%,0.9%,6.2%,1.7%,10.8%,1.9%
Rozzi,Pistol,Electron Blaster,5.1%,75.5%,11.3%,71.9%,16.9%,71.7%
Rozzi,Pistol,Magnum-Boa,5.0%,9.1%,10.6%,11.9%,17.5%,12.7%
Rozzi,Pistol,Kelte,21.9%,2.7%,41.0%,4.6%,46.0%,5.0%
Shoichi,Dagger,Carnwennan,0.9%,0.4%,6.0%,0.5%,-9999900.0%,0.3%
Shoichi,Dagger,Mount Slicer,4.2%,85.8%,12.3%,87.4%,17.8%,86.2%
Shoichi,Dagger,Vibroblade,1.4%,1.8%,5.1%,1.8%,9.4%,3.4%
Shoichi,Dagger,Fragarach,15.5%,0.7%,35.3%,0.9%,39.7%,0.9%
Silvia,Pistol,Devil's Marksman,4.4%,15.7%,10.9%,12.0%,17.1%,8.1%
Silvia,Pistol,Elegance,2.4%,3.8%,11.4%,4.3%,13.3%,5.1%
Silvia,Pistol,Electron Blaster,2.2%,46.1%,5.6%,41.0%,13.5%,39.8%
Silvia,Pistol,Magnum-Boa,3.9%,16.4%,10.1%,23.0%,16.8%,30.2%
Silvia,Pistol,Kelte,23.9%,7.9%,35.4%,8.4%,45.3%,6.3%
Sissela,Shuriken,Cards of Tyranny,0.0%,0.8%,-9999900.0%,0.4%,-9999900.0%,0.3%
Sissela,Shuriken,Mystic Jade Charm,4.8%,3.1%,14.6%,4.1%,16.0%,4.9%
Sissela,Shuriken,Fuhma Shuriken,2.4%,1.9%,6.5%,3.0%,16.1%,2.9%
Sissela,Shuriken,Frost Venom Dart,0.2%,10.4%,0.5%,6.3%,1.7%,5.3%
Sissela,Shuriken,Azure Dagger,1.4%,1.1%,11.1%,1.9%,20.8%,1.8%
Sissela,Shuriken,Flechette,2.0%,1.1%,11.1%,0.9%,15.4%,0.8%
Sissela,Shuriken,Wind and Fire Wheels,4.3%,28.4%,10.7%,45.8%,17.5%,52.3%
Sissela,Shuriken,Death Rune,3.8%,1.4%,17.2%,0.9%,30.4%,1.2%
Sissela,Shuriken,Sudarsana,33.9%,1.9%,48.4%,2.1%,54.5%,2.0%
Sissela,Shuriken,Petal Torrent,10.5%,32.0%,15.9%,21.0%,24.4%,17.2%
Sissela,Throw,Smoke Bomb,-9999900.0%,0.1%,-9999900.0%,0.0%,-9999900.0%,0.3%
Sissela,Throw,Incendiary Bomb,3.5%,14.0%,7.1%,8.5%,14.7%,17.6%
Sissela,Throw,David's Sling,4.2%,47.5%,12.0%,60.5%,21.1%,48.5%
Sissela,Throw,Grenade of Antioch,12.6%,10.5%,-9999900.0%,3.0%,-9999900.0%,2.4%
Sissela,Throw,Ruthenium Marble,5.6%,14.5%,13.1%,14.4%,26.6%,19.2%
Xiukai,Spear,Gentian Silver Gun,0.3%,2.8%,3.4%,4.0%,12.8%,4.2%
Xiukai,Spear,Eighteen Foot Spear,-9999900.0%,0.0%,-9999900.0%,0.1%,-9999900.0%,0.0%
Xiukai,Spear,Cosmic Bident,-9999900.0%,0.1%,-9999900.0%,0.1%,-9999900.0%,0.2%
Xiukai,Spear,Lance of Poseidon,7.1%,9.8%,12.8%,14.3%,18.2%,21.1%
Xiukai,Spear,Blazing Lance,-9999900.0%,0.1%,-9999900.0%,0.0%,-9999900.0%,0.1%
Xiukai,Spear,Fangtian Huaji,9.7%,64.1%,15.2%,54.5%,20.0%,48.5%
Xiukai,Spear,Dragon Guandao,2.9%,2.3%,9.1%,7.3%,17.1%,8.8%
Xiukai,Spear,Spear of Longinus,-9999900.0%,0.1%,-9999900.0%,0.2%,-9999900.0%,0.1%
Xiukai,Dagger,Carnwennan,3.4%,18.5%,10.0%,14.3%,12.8%,11.8%
Xiukai,Dagger,Mount Slicer,9.0%,69.9%,13.2%,69.1%,20.3%,72.8%
Xiukai,Dagger,Vibroblade,1.9%,0.7%,4.4%,3.8%,13.0%,3.5%
Xiukai,Dagger,Fragarach,-9999900.0%,0.2%,-9999900.0%,0.3%,-9999900.0%,0.8%
Yuki,Two Handed Sword,Thuận Thiên,2.0%,7.3%,8.0%,9.8%,11.4%,12.4%
Yuki,Two Handed Sword,Arondight,4.1%,62.3%,10.8%,54.9%,16.0%,51.6%
Yuki,Two Handed Sword,Excalibur,10.3%,1.3%,14.3%,3.0%,20.5%,5.8%
Yuki,Two Handed Sword,Plasma Sword,1.5%,3.8%,4.9%,5.9%,8.9%,6.2%
Yuki,Two Handed Sword,Laevateinn,17.4%,11.8%,29.4%,12.1%,39.5%,10.3%
Yuki,Two Handed Sword,Monohoshizao,5.8%,1.1%,9.5%,0.6%,18.5%,0.4%
Yuki,Two Handed Sword,Hovud,6.4%,4.1%,14.7%,5.2%,20.2%,5.8%
Yuki,Two Handed Sword,Dáinsleif,22.9%,1.0%,50.0%,1.4%,45.3%,1.3%
Yuki,Dual Swords,Divine Dual Swords,3.2%,14.8%,8.0%,10.1%,11.9%,7.1%
Yuki,Dual Swords,Starsteel Dual Swords,13.1%,4.6%,26.0%,1.9%,30.8%,1.1%
Yuki,Dual Swords,Dioscuri,1.7%,15.0%,6.9%,11.8%,14.8%,7.6%
Yuki,Dual Swords,Lloigor & Zahr,4.6%,59.9%,12.1%,71.8%,17.6%,80.4%
Zahir,Throw,Smoke Bomb,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Throw,Incendiary Bomb,-9999900.0%,1.2%,-9999900.0%,0.1%,-9999900.0%,2.2%
Zahir,Throw,David's Sling,-9999900.0%,0.1%,-9999900.0%,0.0%,-9999900.0%,0.4%
Zahir,Throw,Grenade of Antioch,-9999900.0%,0.2%,-9999900.0%,0.0%,-9999900.0%,0.1%
Zahir,Throw,Ruthenium Marble,6.6%,67.7%,19.1%,77.8%,24.6%,75.8%
Zahir,Shuriken,Cards of Tyranny,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Shuriken,Mystic Jade Charm,6.3%,55.3%,15.4%,39.2%,20.7%,44.1%
Zahir,Shuriken,Fuhma Shuriken,-9999900.0%,0.1%,-9999900.0%,0.1%,-9999900.0%,0.1%
Zahir,Shuriken,Frost Venom Dart,0.0%,0.9%,-9999900.0%,0.9%,-9999900.0%,0.7%
Zahir,Shuriken,Azure Dagger,3.8%,19.9%,10.5%,37.2%,12.9%,32.2%
Zahir,Shuriken,Flechette,-9999900.0%,0.1%,-9999900.0%,0.1%,-9999900.0%,0.0%
Zahir,Shuriken,Wind and Fire Wheels,4.9%,6.4%,8.0%,8.1%,14.1%,8.5%
Zahir,Shuriken,Death Rune,-9999900.0%,0.7%,-9999900.0%,0.6%,-9999900.0%,0.5%
Zahir,Shuriken,Sudarsana,21.8%,0.9%,40.7%,1.5%,-9999900.0%,1.5%
Zahir,Shuriken,Petal Torrent,16.0%,3.6%,21.9%,3.1%,24.5%,3.4%
