Character,Weapon,Solo Win Rate,Solo Pick Rate,Solo Player Kill,Solo Average Rank,Solo MMR Efficiency,Duo Win Rate,Duo Pick Rate,Duo Player Kill,Duo Average Rank,Duo MMR Efficiency,Squad Win Rate,Squad Pick Rate,Squad Player Kill,Squad Average Rank,Squad MMR Efficiency
Hyunwoo,Glove,6.2%,3.1%,0.7,8.1,10.4%,4.0%,0.8,4.9,15.8%,3.8%,0.8,3.6
Isol,Assault Rifle,6.4%,1.4%,0.9,8.9,11.1%,2.2%,1.2,4.9,15.6%,2.0%,1.1,3.6
Isol,Pistol,5.9%,0.9%,0.8,8.5,10.9%,1.2%,1.0,4.9,16.2%,1.4%,1.0,3.5
Jackie,Axe,3.7%,0.8%,0.8,8.9,9.3%,1.0%,1.0,4.8,17.7%,1.1%,1.1,3.5
Jackie,Two-Handed Sword,6.3%,0.6%,0.7,8.7,10.9%,0.3%,0.8,5.1,16.2%,0.3%,1.0,3.6
Jackie,Dual Sword,6.4%,4.9%,0.9,9.2,8.9%,4.2%,0.9,5.1,15.5%,4.3%,1.1,3.6
Jackie,Dagger,7.0%,2.3%,0.8,8.7,9.3%,1.3%,0.9,5.1,14.1%,1.1%,1.0,3.6
Lenox,Whip,4.5%,1.8%,0.9,9.2,12.1%,3.6%,0.8,5.0,17.3%,4.3%,0.8,3.6
Li Dailin,Glove,3.7%,2.4%,0.9,8.9,10.6%,2.5%,1.0,4.9,15.9%,2.3%,1.1,3.6
Li Dailin,Nunchaku,3.9%,3.1%,1.0,9.3,11.7%,4.1%,1.1,5.0,17.4%,4.2%,1.2,3.5
Luke,Bat,6.7%,12.3%,1.1,10.0,10.2%,9.6%,1.1,5.2,15.5%,7.2%,1.1,3.7
Magnus,Bat,5.6%,0.3%,0.8,8.0,9.4%,0.4%,0.8,4.9,14.8%,0.5%,0.7,3.6
Magnus,Hammer,5.4%,0.7%,0.8,8.4,11.2%,1.4%,0.8,4.9,16.0%,2.2%,0.8,3.6
Nadine,Bow,6.7%,1.5%,0.9,9.7,11.6%,1.7%,1.0,5.1,17.7%,2.0%,1.0,3.6
Nadine,Crossbow,6.3%,0.8%,1.0,9.7,10.6%,0.8%,1.1,5.1,15.5%,0.8%,1.1,3.7
Rozzi,Pistol,4.5%,5.7%,1.0,10.6,10.9%,5.6%,1.2,5.2,16.6%,4.5%,1.2,3.6
Shoichi,Dagger,3.4%,3.9%,1.0,9.8,11.6%,2.7%,1.2,5.1,17.3%,2.3%,1.2,3.6
Silvia,Pistol,4.6%,1.6%,0.9,9.7,10.9%,1.7%,0.9,5.1,15.3%,1.7%,0.9,3.6
Sissela,Shuriken,4.2%,2.2%,0.9,10.2,10.8%,2.3%,0.9,5.3,16.5%,2.9%,0.9,3.7
Sissela,Throw,4.2%,0.9%,0.9,10.1,10.7%,0.7%,0.9,5.3,18.0%,0.9%,0.9,3.6
Xiukai,Spear,8.7%,2.7%,0.8,8.6,12.1%,1.4%,0.7,5.2,15.9%,1.8%,0.7,3.7
Xiukai,Dagger,7.7%,0.6%,0.7,8.7,10.9%,0.5%,0.7,5.3,15.0%,0.6%,0.7,3.6
Yuki,Two-Handed Sword,6.4%,10.0%,1.0,9.4,11.5%,7.8%,1.0,5.0,16.8%,6.6%,1.0,3.6
Yuki,Dual Sword,4.6%,3.4%,0.9,9.0,12.0%,5.0%,1.0,4.9,17.7%,5.1%,1.1,3.5
Zahir,Throw,7.4%,0.7%,1.1,9.5,15.0%,0.6%,1.1,4.9,20.0%,0.6%,1.1,3.5
Zahir,Shuriken,5.2%,0.5%,1.0,9.6,12.2%,0.9%,1.1,5.1,18.4%,0.9%,1.1,3.6
