Character,Weapon Type,Weapon,Solo Win Rate,Solo Pick Rate,Duo Win Rate,Duo Pick Rate,Squad Win Rate,Squad Pick Rate
Fiora,Rapier,Mistilteinn,2.3%,1.2%,11.5%,1.5%,22.9%,2.4%
Fiora,Rapier,Volticletto,5.3%,49.0%,11.5%,56.5%,16.1%,55.0%
Fiora,Rapier,Meteor Claymore,17.5%,0.4%,0.0%,0.6%,0.0%,0.3%
Fiora,Rapier,Joyeuse,21.0%,3.1%,28.2%,2.3%,31.0%,2.9%
Fiora,Spear,Gentian Silver Gun,1.9%,49.6%,5.2%,47.6%,9.8%,46.9%
Fiora,Spear,Eighteen Foot Spear,2.7%,8.0%,6.5%,15.9%,15.3%,16.7%
Fiora,Spear,Cosmic Bident,8.1%,6.1%,24.8%,3.0%,24.2%,3.5%
Fiora,Spear,Lance of Poseidon,0.9%,1.0%,0.0%,1.3%,0.0%,1.7%
Fiora,Spear,Blazing Lance,13.8%,4.5%,20.9%,5.1%,31.0%,5.0%
Fiora,Spear,Fangtian Huaji,7.4%,7.7%,13.3%,2.4%,0.0%,0.8%
Fiora,Spear,Dragon Guandao,2.0%,2.6%,8.9%,3.4%,5.1%,3.8%
Fiora,Spear,Spear of Longinus,31.3%,9.6%,42.0%,10.0%,52.6%,11.1%
Fiora,Two Handed Sword,Thuận Thiên,1.4%,17.9%,4.5%,15.5%,10.3%,18.4%
Fiora,Two Handed Sword,Arondight,7.0%,43.9%,10.5%,37.5%,14.2%,30.5%
Fiora,Two Handed Sword,Excalibur,12.1%,3.8%,0.0%,2.4%,17.7%,5.8%
Fiora,Two Handed Sword,Plasma Sword,1.6%,5.7%,3.0%,10.2%,10.2%,10.2%
Fiora,Two Handed Sword,Laevateinn,12.7%,9.7%,28.6%,12.5%,34.1%,15.4%
Fiora,Two Handed Sword,Monohoshizao,6.6%,5.2%,18.3%,8.4%,19.7%,6.2%
Fiora,Two Handed Sword,Hovud,6.7%,4.1%,0.0%,3.1%,0.0%,2.9%
Fiora,Two Handed Sword,Dáinsleif,30.3%,2.3%,0.0%,3.4%,0.0%,3.3%
Hart,Guitar,Bohemian,2.7%,9.8%,12.0%,20.7%,16.4%,28.6%
Hart,Guitar,Stairway to Heaven,9.7%,1.5%,15.3%,2.2%,19.6%,2.8%
Hart,Guitar,Purple Haze,5.9%,2.9%,13.0%,3.6%,18.6%,4.4%
Hart,Guitar,Satisfaction,5.2%,49.9%,12.7%,38.3%,17.8%,32.6%
Hart,Guitar,Wonderful Tonight,29.6%,3.2%,46.5%,2.5%,50.4%,2.5%
Hart,Guitar,The Wall,4.6%,18.7%,11.5%,18.8%,16.2%,15.8%
Hart,Guitar,Teen Spirit,3.9%,4.3%,13.9%,4.7%,17.9%,5.1%
Hyejin,Bow,Ancient bolt,0.0%,0.3%,20.6%,0.8%,0.0%,0.2%
Hyejin,Bow,Golden-Ratio Bow,3.6%,1.5%,11.7%,2.7%,19.2%,3.0%
Hyejin,Bow,Twinbow,2.1%,4.2%,6.8%,6.7%,13.2%,7.8%
Hyejin,Bow,Elemental Bow,5.6%,79.2%,12.8%,74.7%,19.5%,74.9%
Hyejin,Bow,Failnaught,0.0%,0.1%,0.0%,0.3%,0.0%,0.3%
Hyejin,Shuriken,Cards of Tyranny,1.5%,7.9%,0.0%,3.3%,14.1%,6.6%
Hyejin,Shuriken,Mystic Jade Charm,9.0%,23.7%,16.4%,16.7%,18.6%,18.7%
Hyejin,Shuriken,Fuhma Shuriken,4.1%,7.4%,14.8%,12.6%,17.3%,17.6%
Hyejin,Shuriken,Frost Venom Dart,0.0%,2.5%,0.0%,1.4%,0.0%,0.4%
Hyejin,Shuriken,Azure Dagger,2.8%,13.1%,10.9%,19.2%,20.5%,23.1%
Hyejin,Shuriken,Flechette,0.0%,2.2%,0.0%,2.8%,0.0%,2.1%
Hyejin,Shuriken,Wind and Fire Wheels,4.0%,16.5%,12.1%,27.0%,20.2%,18.9%
Hyejin,Shuriken,Death Rune,0.0%,0.6%,0.0%,0.4%,0.0%,1.1%
Hyejin,Shuriken,Sudarsana,0.0%,1.9%,0.0%,1.9%,0.0%,1.5%
Hyejin,Shuriken,Petal Torrent,12.2%,10.9%,33.3%,6.9%,0.0%,3.4%
Hyunwoo,Tonfa,Tactical Tonfa,4.6%,29.3%,10.1%,24.4%,17.2%,18.8%
Hyunwoo,Tonfa,Mai Sok,13.2%,11.7%,16.2%,11.3%,19.4%,13.6%
Hyunwoo,Tonfa,Plasma Tonfa,7.6%,53.5%,12.5%,58.9%,18.5%,62.2%
Hyunwoo,Glove,One Inch Punch,9.1%,25.7%,11.2%,21.5%,15.2%,22.3%
Hyunwoo,Glove,Divine Fist,9.5%,18.3%,14.7%,14.7%,16.9%,12.5%
Hyunwoo,Glove,Bloodwing Knuckles,5.1%,17.3%,10.8%,25.5%,16.1%,29.7%
Hyunwoo,Glove,Frost Petal Hand,4.6%,10.0%,11.8%,10.7%,18.7%,8.8%
Hyunwoo,Glove,Buddha's Palm,3.8%,5.4%,12.2%,6.1%,15.3%,5.8%
Hyunwoo,Glove,Brasil Gauntlet,8.3%,4.4%,10.1%,5.9%,12.1%,6.6%
Hyunwoo,Glove,White Claw Punch,4.0%,2.4%,8.3%,1.9%,9.2%,1.5%
Hyunwoo,Glove,Imperial Silk Gloves,17.4%,5.4%,36.3%,2.7%,37.9%,2.6%
Isol,Assault Rifle,AK-12,5.1%,65.6%,12.1%,68.2%,17.8%,72.3%
Isol,Assault Rifle,XCR,11.7%,15.3%,17.4%,12.6%,19.4%,10.1%
Isol,Assault Rifle,Gatling Gun,10.6%,4.1%,15.7%,3.5%,20.3%,3.3%
Isol,Pistol,Devil's Marksman,7.6%,29.1%,14.0%,38.2%,18.9%,41.9%
Isol,Pistol,Elegance,8.6%,33.3%,13.5%,33.9%,18.6%,37.4%
Isol,Pistol,Electron Blaster,6.6%,23.4%,10.2%,13.2%,15.6%,6.9%
Isol,Pistol,Magnum-Boa,6.3%,3.7%,13.1%,4.4%,13.2%,4.0%
Isol,Pistol,Kelte,30.6%,2.5%,46.7%,2.1%,43.8%,2.0%
Jackie,Axe,Beam Axe,1.3%,12.9%,7.8%,17.7%,9.7%,17.6%
Jackie,Axe,Santa Muerte,8.0%,32.6%,11.0%,17.7%,14.3%,17.2%
Jackie,Axe,Scythe,3.3%,24.0%,10.7%,32.2%,17.8%,36.6%
Jackie,Axe,Parashu,3.5%,20.9%,7.7%,12.9%,15.8%,12.6%
Jackie,Axe,Harpe,3.1%,3.9%,11.9%,12.2%,16.9%,10.3%
Jackie,Two Handed Sword,Thuận Thiên,3.0%,24.4%,8.4%,26.0%,10.0%,17.0%
Jackie,Two Handed Sword,Arondight,5.5%,26.6%,11.4%,34.0%,14.7%,39.7%
Jackie,Two Handed Sword,Excalibur,12.7%,5.2%,0.0%,3.8%,24.1%,6.2%
Jackie,Two Handed Sword,Plasma Sword,3.8%,2.2%,0.0%,2.0%,0.0%,2.3%
Jackie,Two Handed Sword,Laevateinn,13.4%,6.7%,23.2%,6.9%,44.9%,7.3%
Jackie,Two Handed Sword,Monohoshizao,7.2%,18.6%,11.8%,10.7%,10.8%,11.8%
Jackie,Two Handed Sword,Hovud,5.6%,1.9%,0.0%,1.9%,0.0%,1.3%
Jackie,Two Handed Sword,Dáinsleif,29.7%,5.0%,0.0%,3.3%,0.0%,4.0%
Jackie,Dual Sword,Divine Dual Swords,4.8%,25.3%,7.8%,24.7%,14.5%,23.7%
Jackie,Dual Sword,Starsteel Dual Swords,19.4%,12.0%,24.2%,7.3%,31.4%,8.0%
Jackie,Dual Sword,Dioscuri,2.9%,51.1%,7.2%,53.0%,11.7%,49.2%
Jackie,Dual Sword,Lloigor & Zahr,3.6%,6.8%,9.5%,11.1%,16.6%,15.2%
Jackie,Dagger,Carnwennan,6.6%,41.7%,8.8%,25.6%,16.5%,23.9%
Jackie,Dagger,Mount Slicer,5.7%,0.3%,0.0%,0.5%,0.0%,1.3%
Jackie,Dagger,Vibroblade,4.6%,39.9%,8.2%,57.2%,13.8%,58.9%
Jackie,Dagger,Fragarach,23.0%,11.0%,33.8%,8.9%,39.1%,8.8%
Lenox,Whip,Thunder Whip,0.0%,0.0%,0.0%,0.1%,0.0%,0.1%
Lenox,Whip,Gleipnir,4.9%,86.8%,11.9%,84.9%,17.8%,85.7%
Lenox,Whip,Plasma Whip,0.3%,2.0%,4.8%,2.1%,13.2%,2.3%
Lenox,Whip,Bloody Nine Tails,28.3%,2.7%,47.5%,3.1%,56.1%,2.8%
Li Dailin,Glove,One Inch Punch,3.3%,5.9%,7.8%,10.6%,13.4%,9.4%
Li Dailin,Glove,Divine Fist,5.1%,19.1%,10.0%,10.2%,16.5%,9.9%
Li Dailin,Glove,Bloodwing Knuckles,3.6%,36.0%,7.7%,41.5%,14.7%,43.2%
Li Dailin,Glove,Frost Petal Hand,4.3%,5.3%,12.5%,9.3%,19.7%,9.0%
Li Dailin,Glove,Buddha's Palm,0.0%,0.1%,0.0%,0.3%,0.0%,0.2%
Li Dailin,Glove,Brasil Gauntlet,2.9%,3.0%,11.2%,2.1%,17.5%,2.8%
Li Dailin,Glove,White Claw Punch,2.5%,9.9%,10.1%,9.2%,16.4%,9.2%
Li Dailin,Glove,Imperial Silk Gloves,12.3%,14.5%,27.6%,9.5%,34.6%,9.4%
Li Dailin,Nunchaku,The Smiting Dragon,5.6%,11.4%,13.0%,14.9%,17.3%,17.2%
Li Dailin,Nunchaku,Vibro Nunchaku,4.4%,81.6%,11.9%,77.7%,19.2%,76.0%
Magnus,Bat,Statue of Soteria,5.9%,66.1%,9.4%,60.6%,16.2%,59.0%
Magnus,Bat,Mallet,4.4%,11.5%,13.1%,13.9%,17.7%,11.4%
Magnus,Bat,Spy Umbrella,4.8%,6.5%,13.3%,9.9%,20.8%,14.7%
Magnus,Bat,Monkey King Bar,20.3%,9.8%,40.5%,5.6%,46.6%,4.6%
Magnus,Hammer,Fang Mace,5.3%,66.1%,12.1%,57.0%,19.2%,50.2%
Magnus,Hammer,Hammer of Dagda,9.6%,9.6%,10.7%,7.2%,14.8%,7.8%
Magnus,Hammer,Hammer of Thor,4.1%,5.5%,10.5%,17.0%,17.4%,24.7%
Magnus,Hammer,Evening Star,15.5%,4.1%,28.5%,3.9%,36.9%,4.2%
Magnus,Hammer,Magic Stick,15.8%,5.6%,22.8%,2.3%,35.1%,2.1%
Nadine,Bow,Ancient bolt,7.2%,55.0%,11.2%,47.9%,17.0%,35.6%
Nadine,Bow,Golden-Ratio Bow,5.8%,2.0%,13.9%,10.2%,24.1%,22.8%
Nadine,Bow,Twinbow,5.1%,27.0%,9.8%,26.7%,15.8%,26.0%
Nadine,Bow,Elemental Bow,0.0%,0.3%,14.7%,1.2%,20.9%,2.4%
Nadine,Bow,Failnaught,34.7%,4.3%,51.5%,4.2%,59.1%,3.8%
Nadine,Crossbow,The Legend of The General,5.6%,16.4%,7.6%,15.2%,15.5%,14.0%
Nadine,Crossbow,Ballista,3.3%,6.3%,8.0%,7.1%,9.9%,6.5%
Nadine,Crossbow,Sniper Crossbow,6.7%,13.6%,11.8%,14.6%,14.3%,18.1%
Nadine,Crossbow,The Golden Ghost,6.3%,46.5%,11.5%,49.2%,15.5%,48.3%
Nadine,Crossbow,Sharanga,25.3%,4.8%,43.5%,4.6%,31.6%,4.5%
Rozzi,Pistol,Devil's Marksman,2.6%,0.3%,0.0%,0.2%,19.2%,0.4%
Rozzi,Pistol,Elegance,1.6%,2.3%,6.9%,3.4%,12.0%,4.5%
Rozzi,Pistol,Electron Blaster,4.9%,72.6%,10.7%,70.4%,16.1%,69.4%
Rozzi,Pistol,Magnum-Boa,4.5%,7.2%,9.7%,9.3%,15.4%,10.2%
Rozzi,Pistol,Kelte,22.1%,4.0%,37.6%,5.5%,45.9%,5.7%
Shoichi,Dagger,Carnwennan,0.9%,0.7%,3.1%,1.2%,0.0%,0.5%
Shoichi,Dagger,Mount Slicer,5.3%,85.5%,13.7%,85.4%,19.1%,87.4%
Shoichi,Dagger,Vibroblade,2.1%,1.4%,3.9%,2.2%,9.4%,2.4%
Shoichi,Dagger,Fragarach,21.8%,0.6%,45.8%,1.1%,40.7%,1.0%
Silvia,Pistol,Devil's Marksman,3.8%,6.1%,10.1%,5.7%,16.9%,6.7%
Silvia,Pistol,Elegance,4.0%,2.3%,5.2%,3.6%,16.1%,3.6%
Silvia,Pistol,Electron Blaster,3.1%,54.5%,8.3%,49.1%,15.2%,48.0%
Silvia,Pistol,Magnum-Boa,4.5%,17.7%,12.2%,23.6%,16.2%,25.7%
Silvia,Pistol,Kelte,22.1%,8.5%,37.1%,7.0%,43.4%,6.3%
Sissela,Shuriken,Cards of Tyranny,1.0%,2.2%,10.5%,1.8%,15.3%,1.0%
Sissela,Shuriken,Mystic Jade Charm,7.0%,3.4%,14.3%,6.2%,22.7%,7.9%
Sissela,Shuriken,Fuhma Shuriken,4.2%,2.6%,10.8%,3.0%,15.4%,2.3%
Sissela,Shuriken,Frost Venom Dart,0.2%,11.6%,0.3%,5.5%,2.0%,4.9%
Sissela,Shuriken,Azure Dagger,2.6%,2.2%,6.9%,3.3%,16.2%,2.7%
Sissela,Shuriken,Flechette,1.1%,0.7%,0.0%,0.5%,0.0%,0.5%
Sissela,Shuriken,Wind and Fire Wheels,3.8%,24.8%,11.3%,39.3%,17.7%,46.8%
Sissela,Shuriken,Death Rune,6.2%,1.1%,16.1%,2.4%,31.1%,1.7%
Sissela,Shuriken,Sudarsana,31.8%,2.4%,44.3%,2.1%,51.4%,1.7%
Sissela,Shuriken,Petal Torrent,9.4%,32.4%,18.2%,21.2%,26.1%,19.7%
Sissela,Throw,Smoke Bomb,0.0%,0.1%,0.0%,0.1%,0.0%,0.2%
Sissela,Throw,Incendiary Bomb,4.2%,10.6%,12.5%,10.4%,22.1%,12.2%
Sissela,Throw,David's Sling,6.0%,62.1%,12.2%,61.8%,21.1%,63.7%
Sissela,Throw,Grenade of Antioch,5.5%,3.1%,0.0%,0.3%,0.0%,0.3%
Sissela,Throw,Ruthenium Marble,5.7%,10.7%,12.4%,13.5%,19.2%,11.9%
Xiukai,Spear,Gentian Silver Gun,2.8%,4.9%,8.6%,7.5%,16.6%,5.2%
Xiukai,Spear,Eighteen Foot Spear,0.0%,0.1%,0.0%,0.2%,0.0%,0.2%
Xiukai,Spear,Cosmic Bident,0.0%,0.3%,0.0%,0.1%,0.0%,0.1%
Xiukai,Spear,Lance of Poseidon,5.6%,7.3%,13.7%,12.0%,18.4%,15.5%
Xiukai,Spear,Blazing Lance,0.0%,0.1%,0.0%,0.1%,0.0%,0.0%
Xiukai,Spear,Fangtian Huaji,11.2%,62.7%,13.8%,56.6%,20.4%,56.3%
Xiukai,Spear,Dragon Guandao,5.6%,1.9%,10.8%,4.9%,14.4%,5.7%
Xiukai,Spear,Spear of Longinus,0.0%,0.1%,0.0%,0.2%,0.0%,0.2%
Xiukai,Dagger,Carnwennan,5.3%,29.6%,7.7%,19.8%,19.1%,12.9%
Xiukai,Dagger,Mount Slicer,10.5%,57.9%,16.0%,62.0%,21.6%,69.1%
Xiukai,Dagger,Vibroblade,5.7%,1.6%,7.6%,5.6%,9.1%,6.2%
Xiukai,Dagger,Fragarach,0.0%,0.3%,0.0%,0.6%,0.0%,0.4%
Yuki,Two Handed Sword,Thuận Thiên,1.6%,4.4%,7.1%,5.6%,14.6%,9.1%
Yuki,Two Handed Sword,Arondight,4.6%,62.8%,10.2%,56.7%,15.5%,51.6%
Yuki,Two Handed Sword,Excalibur,10.8%,1.5%,16.8%,2.8%,23.2%,4.4%
Yuki,Two Handed Sword,Plasma Sword,0.8%,5.4%,4.6%,9.1%,8.0%,9.2%
Yuki,Two Handed Sword,Laevateinn,15.8%,9.1%,26.8%,10.6%,35.4%,10.4%
Yuki,Two Handed Sword,Monohoshizao,6.4%,2.0%,10.0%,0.9%,21.8%,0.4%
Yuki,Two Handed Sword,Hovud,6.3%,5.5%,14.5%,5.4%,21.2%,6.5%
Yuki,Two Handed Sword,Dáinsleif,25.2%,1.0%,48.0%,0.9%,45.4%,1.0%
Yuki,Dual Swords,Divine Dual Swords,2.8%,8.8%,8.0%,6.1%,14.1%,7.6%
Yuki,Dual Swords,Starsteel Dual Swords,9.3%,2.3%,27.4%,1.2%,29.3%,0.9%
Yuki,Dual Swords,Dioscuri,2.1%,8.6%,7.5%,7.5%,12.3%,6.9%
Yuki,Dual Swords,Lloigor & Zahr,4.4%,74.9%,11.8%,80.7%,18.0%,80.6%
Zahir,Throw,Smoke Bomb,0.0%,0.0%,0.0%,0.1%,0.0%,0.0%
Zahir,Throw,Incendiary Bomb,0.0%,0.6%,0.0%,0.1%,0.0%,0.3%
Zahir,Throw,David's Sling,0.0%,0.6%,0.0%,0.0%,0.0%,0.3%
Zahir,Throw,Grenade of Antioch,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%
Zahir,Throw,Ruthenium Marble,10.4%,67.4%,16.6%,72.9%,22.8%,76.2%
Zahir,Shuriken,Cards of Tyranny,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%
Zahir,Shuriken,Mystic Jade Charm,7.8%,46.1%,16.4%,32.0%,22.5%,32.2%
Zahir,Shuriken,Fuhma Shuriken,0.0%,0.1%,0.0%,0.1%,0.0%,0.1%
Zahir,Shuriken,Frost Venom Dart,0.0%,0.8%,0.0%,0.9%,0.0%,0.7%
Zahir,Shuriken,Azure Dagger,3.9%,31.5%,10.7%,45.0%,13.9%,45.0%
Zahir,Shuriken,Flechette,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%
Zahir,Shuriken,Wind and Fire Wheels,7.7%,5.4%,14.8%,8.0%,15.9%,8.4%
Zahir,Shuriken,Death Rune,13.0%,1.3%,0.0%,0.8%,27.9%,1.5%
Zahir,Shuriken,Sudarsana,16.7%,1.1%,43.6%,1.7%,35.9%,2.0%
Zahir,Shuriken,Petal Torrent,12.7%,3.1%,25.4%,2.7%,27.2%,2.6%
